=====================
  Detection Session  
=====================
Name:		Mohamed Nour El-Din
Source:		Session_2014_05_03_82409/[T][2014-05-03 23-07-53] Mohamed Nour El-Din.csv
Date:		2014-05-03 23:20:06
Trials:		10
PreTime:	3
RecTime:	4
PostTime:	4
Classifier:	LEASTSQUARES
AvgDetectTime:	0.148378562927
Triggers:	3536, 5060, 6582, 8105, 9627, 11150, 12673, 14195, 15718, 17240
Directions:	2, 2, 2, 2, 2, 2, 1, 2, 2, 1
ClassesTypes:	1, 2, 1, 2, 2, 2, 1, 1, 2, 1
ClassesNames:	RIGHT, LEFT

RawData:
Count,	F3,	FC5,	AF3,	F7,	T7,	P7,	O1,	O2,	P8,	T8,	F8,	AF4,	FC6,	F4,	Q_F3,	Q_FC5,	Q_AF3,	Q_F7,	Q_T7,	Q_P7,	Q_O1,	Q_O2,	Q_P8,	Q_T8,	Q_F8,	Q_AF4,	Q_FC6,	Q_F4,	GyroX,	GyroY
88,	8503,	7992,	8968,	8336,	7623,	8379,	7983,	8651,	8278,	8343,	8309,	8451,	8369,	8200,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.50,	14.52,	1638,	1659
89,	8487,	7972,	8964,	8327,	7593,	8374,	7952,	8616,	8274,	8330,	8315,	8443,	8370,	8201,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.50,	14.52,	1640,	1660
90,	8456,	7933,	8951,	8307,	7590,	8362,	7930,	8572,	8262,	8313,	8288,	8437,	8339,	8182,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.67,	11.69,	13.50,	14.52,	1639,	1661
91,	8441,	7923,	8950,	8298,	7555,	8352,	7930,	8563,	8260,	8301,	8278,	8436,	8341,	8173,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.67,	11.70,	13.50,	14.52,	1641,	1661
92,	8418,	7908,	8953,	8297,	7566,	8346,	7918,	8559,	8248,	8300,	8286,	8432,	8348,	8170,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.67,	11.70,	13.48,	14.52,	1640,	1661
93,	8430,	7886,	8943,	8288,	7572,	8333,	7908,	8542,	8215,	8284,	8266,	8425,	8316,	8158,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.67,	11.70,	13.48,	14.52,	1642,	1662
94,	8389,	7851,	8921,	8271,	7491,	8322,	7917,	8527,	8212,	8268,	8253,	8396,	8306,	8151,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.48,	14.52,	1642,	1660
95,	8374,	7832,	8918,	8258,	7566,	8327,	7921,	8549,	8226,	8275,	8258,	8406,	8317,	8150,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.48,	14.52,	1641,	1661
96,	8413,	7840,	8916,	8254,	7597,	8336,	7919,	8571,	8233,	8291,	8253,	8424,	8315,	8147,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.50,	14.52,	1642,	1660
97,	8394,	7826,	8917,	8259,	7548,	8347,	7928,	8567,	8250,	8302,	8258,	8421,	8319,	8149,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.50,	14.52,	1641,	1661
98,	8415,	7803,	8945,	8263,	7606,	8347,	7927,	8564,	8246,	8293,	8259,	8443,	8322,	8154,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.69,	13.50,	14.52,	1642,	1661
99,	8421,	7803,	8943,	8274,	7591,	8334,	7913,	8570,	8235,	8282,	8254,	8443,	8324,	8157,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.69,	13.50,	14.52,	1641,	1660
100,	8385,	7815,	8920,	8286,	7592,	8325,	7906,	8580,	8241,	8290,	8256,	8434,	8322,	8156,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.69,	13.48,	14.52,	1642,	1658
101,	8412,	7800,	8928,	8271,	7613,	8327,	7913,	8565,	8230,	8292,	8252,	8450,	8310,	8151,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.69,	13.48,	14.53,	1642,	1657
102,	8424,	7777,	8947,	8266,	7582,	8338,	7925,	8540,	8224,	8278,	8260,	8460,	8318,	8162,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.48,	14.53,	1642,	1658
103,	8452,	7809,	8973,	8304,	7638,	8345,	7930,	8570,	8239,	8288,	8285,	8489,	8346,	8184,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.48,	14.53,	1642,	1660
104,	8476,	7827,	8979,	8316,	7627,	8333,	7905,	8574,	8228,	8298,	8276,	8493,	8344,	8176,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.47,	14.53,	1643,	1662
105,	8449,	7800,	8959,	8287,	7593,	8316,	7880,	8528,	8202,	8272,	8239,	8468,	8314,	8148,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.47,	14.52,	1643,	1663
106,	8490,	7838,	8982,	8296,	7637,	8330,	7916,	8563,	8225,	8288,	8252,	8493,	8324,	8174,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.70,	13.47,	14.52,	1643,	1664
107,	8516,	7904,	9019,	8332,	7625,	8356,	7973,	8606,	8255,	8332,	8292,	8512,	8349,	8207,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.47,	14.52,	1644,	1662
108,	8510,	7916,	9009,	8326,	7635,	8356,	7975,	8580,	8236,	8320,	8287,	8507,	8338,	8190,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1642,	1663
109,	8518,	7908,	8980,	8301,	7602,	8346,	7921,	8577,	8229,	8300,	8277,	8501,	8345,	8180,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.53,	1643,	1663
110,	8500,	7910,	8984,	8304,	7579,	8341,	7893,	8607,	8252,	8326,	8292,	8502,	8375,	8198,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.69,	13.50,	14.53,	1643,	1662
111,	8528,	7919,	9011,	8320,	7631,	8341,	7926,	8602,	8257,	8330,	8296,	8529,	8368,	8201,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.50,	14.53,	1643,	1662
112,	8539,	7910,	9014,	8319,	7581,	8351,	7955,	8573,	8252,	8301,	8277,	8533,	8348,	8197,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.50,	14.53,	1642,	1662
113,	8535,	7922,	9020,	8334,	7575,	8372,	7973,	8604,	8268,	8314,	8284,	8538,	8366,	8217,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.65,	11.70,	13.50,	14.53,	1642,	1662
114,	8563,	7947,	9040,	8359,	7593,	8379,	7968,	8639,	8283,	8339,	8311,	8553,	8387,	8231,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.70,	13.50,	14.53,	1642,	1662
115,	8524,	7909,	9024,	8339,	7558,	8362,	7931,	8589,	8256,	8313,	8293,	8527,	8358,	8212,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.72,	13.50,	14.53,	1642,	1662
116,	8489,	7859,	8965,	8285,	7571,	8346,	7915,	8542,	8182,	8252,	8224,	8479,	8290,	8156,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.72,	13.50,	14.53,	1642,	1660
117,	8463,	7829,	8898,	8241,	7533,	8338,	7911,	8531,	8135,	8203,	8164,	8426,	8240,	8093,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.72,	13.50,	14.56,	1642,	1659
118,	8479,	7828,	8923,	8253,	7558,	8362,	7955,	8558,	8186,	8224,	8187,	8452,	8267,	8119,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.72,	13.50,	14.56,	1642,	1659
119,	8575,	7885,	9024,	8323,	7582,	8397,	8010,	8627,	8267,	8299,	8280,	8547,	8348,	8213,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.70,	13.50,	14.56,	1643,	1659
120,	8576,	7909,	9047,	8366,	7505,	8390,	7975,	8651,	8293,	8338,	8337,	8575,	8396,	8248,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.70,	13.50,	14.56,	1643,	1659
121,	8547,	7870,	9015,	8343,	7538,	8369,	7930,	8621,	8271,	8319,	8313,	8565,	8378,	8216,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.70,	13.50,	14.55,	1644,	1660
122,	8554,	7849,	9009,	8318,	7542,	8372,	7947,	8591,	8249,	8296,	8283,	8547,	8338,	8190,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.70,	13.50,	14.55,	1644,	1660
123,	8543,	7849,	9012,	8335,	7515,	8381,	7968,	8595,	8249,	8300,	8287,	8534,	8338,	8193,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.67,	13.50,	14.55,	1645,	1661
124,	8579,	7837,	9020,	8344,	7558,	8383,	7979,	8624,	8261,	8318,	8296,	8559,	8365,	8210,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.67,	13.50,	14.55,	1645,	1657
125,	8594,	7829,	9037,	8350,	7549,	8397,	7996,	8636,	8287,	8336,	8322,	8571,	8391,	8230,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.68,	11.67,	13.50,	14.52,	1645,	1658
126,	8598,	7852,	9056,	8379,	7570,	8407,	8004,	8646,	8291,	8341,	8343,	8585,	8402,	8247,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.67,	13.50,	14.52,	1646,	1655
127,	8614,	7849,	9053,	8377,	7542,	8406,	8005,	8647,	8275,	8334,	8338,	8598,	8396,	8247,	12.10,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1644,	1657
0,	8587,	7791,	9039,	8362,	7587,	8405,	7986,	8612,	8268,	8323,	8326,	8594,	8378,	8231,	12.24,	11.50,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1643,	1656
1,	8587,	7780,	9032,	8364,	7551,	8398,	7974,	8616,	8266,	8320,	8324,	8596,	8380,	8230,	12.24,	11.53,	14.16,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1642,	1658
2,	8563,	7755,	9030,	8353,	7535,	8404,	8013,	8637,	8275,	8331,	8324,	8587,	8386,	8235,	12.24,	11.53,	14.18,	0.84,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1642,	1657
3,	8586,	7751,	9029,	8345,	7553,	8405,	8035,	8650,	8275,	8346,	8320,	8585,	8384,	8237,	12.24,	11.53,	14.18,	0.87,	9.01,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1642,	1659
4,	8571,	7742,	9020,	8335,	7525,	8383,	7972,	8614,	8266,	8333,	8308,	8573,	8375,	8222,	12.24,	11.53,	14.18,	0.87,	9.54,	1.14,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1641,	1658
5,	8583,	7735,	9025,	8340,	7556,	8376,	7936,	8595,	8258,	8312,	8290,	8585,	8367,	8208,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1640,	1659
6,	8616,	7733,	9030,	8357,	7516,	8398,	7989,	8609,	8258,	8313,	8300,	8595,	8375,	8220,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.50,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1641,	1659
7,	8610,	7731,	9033,	8358,	7520,	8413,	8026,	8620,	8260,	8327,	8342,	8595,	8393,	8236,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1641,	1661
8,	8650,	7745,	9043,	8365,	7575,	8402,	7991,	8636,	8265,	8344,	8348,	8606,	8391,	8238,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1642,	1660
9,	8665,	7729,	9033,	8367,	7525,	8391,	7955,	8625,	8267,	8351,	8313,	8587,	8385,	8225,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.64,	11.69,	13.50,	14.52,	1641,	1660
10,	8666,	7709,	9026,	8342,	7547,	8393,	7973,	8610,	8252,	8340,	8307,	8581,	8391,	8215,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.69,	13.50,	14.52,	1642,	1661
11,	8670,	7730,	9023,	8335,	7560,	8392,	7986,	8609,	8244,	8329,	8319,	8590,	8393,	8220,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.64,	13.50,	14.52,	1640,	1659
12,	8634,	7737,	9002,	8347,	7541,	8392,	7978,	8597,	8253,	8339,	8315,	8583,	8389,	8227,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.64,	13.48,	14.52,	1641,	1660
13,	8636,	7721,	8986,	8332,	7551,	8393,	7979,	8601,	8243,	8340,	8300,	8582,	8375,	8215,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.64,	13.48,	14.56,	1642,	1660
14,	8606,	7701,	8955,	8310,	7490,	8385,	7965,	8607,	8216,	8318,	8280,	8554,	8348,	8187,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.64,	13.48,	14.56,	1640,	1662
15,	8584,	7703,	8946,	8328,	7521,	8372,	7959,	8605,	8219,	8312,	8270,	8551,	8330,	8178,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1641,	1662
16,	8629,	7728,	8981,	8360,	7547,	8375,	7971,	8612,	8251,	8336,	8296,	8588,	8354,	8195,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1641,	1663
17,	8613,	7715,	9002,	8358,	7508,	8391,	7980,	8615,	8259,	8346,	8317,	8594,	8381,	8212,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1643,	1663
18,	8609,	7699,	8991,	8337,	7563,	8388,	7999,	8618,	8236,	8333,	8297,	8596,	8377,	8218,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1643,	1663
19,	8602,	7705,	8964,	8333,	7556,	8374,	7999,	8617,	8240,	8330,	8297,	8599,	8369,	8218,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1645,	1663
20,	8589,	7713,	8970,	8354,	7553,	8386,	7977,	8635,	8274,	8358,	8321,	8616,	8383,	8231,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1644,	1662
21,	8648,	7728,	9014,	8379,	7581,	8410,	8014,	8670,	8283,	8384,	8332,	8647,	8409,	8255,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1646,	1664
22,	8638,	7715,	9010,	8380,	7551,	8402,	8035,	8668,	8270,	8367,	8323,	8630,	8406,	8245,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1645,	1662
23,	8599,	7696,	8971,	8351,	7572,	8369,	7973,	8634,	8256,	8332,	8288,	8603,	8362,	8206,	12.24,	11.53,	14.18,	0.87,	9.54,	1.13,	1.91,	10.64,	5.26,	10.65,	14.65,	11.66,	13.48,	14.56,	1645,	1663
